Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Year,Price_Lag_1
50.0,4.5,6.0,4.0,4.0,3.0,5.98,2024,8.6
92.0,4.5,6.0,4.0,3.0,3.0,9.4,2024,5.98
56.0,4.5,6.0,5.0,3.0,3.0,9.4,2024,9.4
82.0,6.5,5.5,3.0,3.0,2.0,6.8,2024,9.4
33.0,3.0,3.0,2.0,2.0,2.0,1.37,2024,6.8
39.0,3.4,6.0,4.0,4.0,3.0,7.8,2024,1.37
30.0,4.5,6.0,5.0,4.0,3.0,7.98,2024,7.8
68.0,4.5,6.0,2.0,3.0,3.0,4.35,2024,7.98
50.0,4.5,6.0,2.0,2.0,2.0,4.0,2024,4.35
128.0,4.5,6.0,2.0,3.0,3.0,5.5,2024,4.0
160.0,9.0,6.0,3.0,3.0,3.0,6.2,2024,5.5
264.0,4.5,6.0,1.0,3.0,3.0,7.2,2024,6.2
34.0,3.4,4.0,4.0,4.0,3.0,5.7,2024,7.2
85.0,5.0,6.0,3.0,4.0,3.0,6.6,2024,5.7
48.0,4.5,6.0,5.0,4.0,4.0,7.2,2024,6.6
42.0,4.5,6.0,3.0,3.0,3.0,7.85,2024,7.2
60.0,4.0,8.0,5.0,4.0,5.0,8.85,2024,7.85
80.0,5.0,13.5,5.0,6.0,7.0,4.8,2024,8.85
43.0,4.5,4.0,3.0,7.0,4.0,6.3,2024,4.8
40.0,5.0,3.0,5.0,3.0,4.0,7.0,2024,6.3
32.0,4.5,6.0,5.0,6.0,5.0,4.95,2024,7.0
62.0,4.0,5.0,3.0,3.0,3.0,2.75,2024,4.95
36.0,4.0,16.0,4.0,4.0,4.0,5.85,2024,2.75
57.0,4.5,6.0,4.0,4.0,5.0,5.6,2024,5.85
80.0,4.0,10.0,2.0,2.0,2.0,9.89,2024,5.6
52.0,4.5,6.0,4.0,3.0,3.0,5.8,2024,9.89
58.1,4.5,12.0,2.0,2.0,2.0,4.68,2024,5.8
32.0,4.5,6.0,5.0,3.0,4.0,4.5,2024,4.68
32.0,4.5,6.0,3.0,3.0,2.0,1.9,2024,4.5
34.0,4.5,6.0,5.0,4.0,3.0,5.95,2024,1.9
67.0,4.5,6.0,3.0,1.0,1.0,4.4,2024,5.95
160.0,8.0,16.0,3.0,4.0,4.0,6.2,2024,4.4
54.0,4.5,3.0,3.0,3.0,3.0,2.75,2024,6.2
40.0,4.0,3.0,5.0,9.0,9.0,7.5,2024,2.75
19.0,3.1,2.0,5.0,3.0,4.0,3.75,2024,7.5
60.0,4.0,7.0,2.0,2.0,2.0,3.35,2024,3.75
40.0,4.0,6.0,3.0,4.0,4.0,6.5,2024,3.35
26.0,3.3,2.0,4.0,2.0,4.0,1.5,2024,6.5
42.47,4.5,6.0,5.0,4.0,2.0,5.8,2024,1.5
45.0,4.0,4.0,2.0,2.0,2.0,4.8,2024,5.8
52.0,6.0,4.0,1.0,3.0,3.0,3.95,2024,4.8
40.0,5.0,6.0,4.0,3.0,3.0,5.6,2024,3.95
45.0,3.0,6.0,4.0,4.0,3.0,5.5,2024,5.6
112.0,5.0,20.0,3.0,3.0,3.0,7.6,2024,5.5
60.0,4.0,12.0,2.0,2.0,2.0,2.55,2024,7.6
47.0,5.15,14.0,3.0,2.0,1.0,6.4,2024,2.55
36.0,4.0,3.0,6.0,3.0,4.0,5.5,2024,6.4
43.0,5.2,6.0,4.0,4.0,3.0,5.45,2024,5.5
39.0,3.6,3.0,4.0,2.0,2.0,5.3,2024,5.45
70.0,4.5,6.0,2.0,3.0,3.0,6.1,2024,5.3
30.0,4.5,6.0,4.0,3.0,3.0,6.9,2024,6.1
56.8,4.0,2.0,1.0,1.0,1.0,2.05,2024,6.9
66.0,4.5,6.0,3.0,3.0,3.0,5.2,2024,2.05
60.0,4.0,8.0,4.0,5.0,5.0,8.0,2024,5.2
48.0,3.4,2.5,5.0,3.0,3.0,5.45,2024,8.0
60.0,5.0,6.0,2.0,3.0,3.0,9.7,2024,5.45
37.0,4.5,6.0,5.0,3.0,3.0,6.2,2024,9.7
89.0,4.5,10.0,2.0,4.0,2.0,5.3,2024,6.2
40.0,4.5,6.0,6.0,3.0,5.0,8.9,2024,5.3
90.0,4.5,6.0,3.0,4.0,4.0,6.9,2024,8.9
30.0,4.4,6.0,5.0,3.0,3.0,4.55,2024,6.9
33.0,4.5,6.0,3.0,3.0,2.0,1.7,2024,4.55
30.0,4.5,6.0,5.0,3.0,4.0,3.25,2024,1.7
47.0,4.5,6.0,5.0,6.0,3.0,7.2,2024,3.25
32.0,4.0,3.0,5.0,3.0,4.0,5.8,2024,7.2
31.0,4.5,6.0,4.0,4.0,2.0,4.95,2024,5.8
25.0,4.5,6.0,4.0,3.0,3.0,3.35,2024,4.95
85.0,65.0,85.0,1.0,2.0,1.0,1.65,2024,3.35
46.0,3.0,6.0,4.0,4.0,4.0,4.3,2024,1.65
50.0,4.0,3.5,4.0,3.0,3.0,3.6,2024,4.3
82.8,4.0,6.0,4.0,4.0,4.0,6.9,2024,3.6
105.0,7.0,6.0,4.0,6.0,6.0,8.3,2024,6.9
52.0,4.0,6.0,2.0,2.0,3.0,4.86,2024,8.3
16.0,4.0,1.0,5.0,3.0,4.0,5.7,2024,4.86
85.0,4.5,6.0,2.0,3.0,3.0,2.65,2024,5.7
90.0,4.5,6.0,1.0,2.0,1.0,6.0,2024,2.65
35.0,4.5,6.0,5.0,3.0,4.0,6.0,2024,6.0
90.0,5.0,5.5,2.0,3.0,2.0,4.49,2024,6.0
92.0,4.5,7.0,1.0,2.0,1.0,5.0,2024,4.49
70.0,4.5,6.0,2.0,3.0,3.0,6.69,2024,5.0
26.0,4.5,6.0,2.0,3.0,3.0,3.85,2024,6.69
27.0,5.3,4.0,3.0,3.0,3.0,5.2,2024,3.85
36.0,4.5,4.0,2.0,2.0,2.0,3.68,2024,5.2
31.9,3.5,3.0,2.0,2.0,3.0,6.0,2024,3.68
50.0,4.0,4.0,5.0,4.0,4.0,8.5,2024,6.0
133.8,4.5,10.0,1.0,2.0,1.0,1.3,2024,8.5
43.0,3.8,10.0,4.0,3.0,3.0,8.3,2024,1.3
31.0,4.5,6.0,5.0,3.0,3.0,3.9,2024,8.3
140.0,4.0,6.0,1.0,3.0,3.0,4.8,2024,3.9
45.0,6.0,20.0,4.0,4.0,5.0,8.9,2024,4.8
60.0,7.3,6.0,5.0,3.0,3.0,9.3,2024,8.9
44.0,4.0,6.0,1.0,1.0,1.0,4.2,2024,9.3
30.0,4.0,2.5,3.0,2.0,2.0,3.25,2024,4.2
85.0,4.5,6.0,2.0,4.0,3.0,7.7,2024,3.25
88.75,4.5,6.0,3.0,4.0,3.0,5.5,2024,7.7
100.0,5.0,5.0,2.0,3.0,3.0,9.9,2024,5.5
38.7,4.5,6.0,4.0,4.0,2.0,6.15,2024,9.9
78.0,6.0,6.0,3.0,3.0,3.0,9.4,2024,6.15
52.0,4.5,4.5,3.0,3.0,3.0,5.1,2024,9.4
48.0,4.5,6.0,5.0,3.0,3.0,5.5,2024,5.1
57.0,3.51,4.0,4.0,4.0,5.0,5.8,2024,5.5
85.0,4.5,6.0,2.0,4.0,3.0,7.5,2024,5.8
75.5,4.5,12.0,2.0,3.0,2.0,8.99,2024,7.5
55.0,4.5,6.0,4.0,4.0,3.0,5.65,2024,8.99
72.0,4.5,13.0,3.0,3.0,3.0,4.3,2024,5.65
58.0,4.5,6.0,1.0,3.0,3.0,4.1,2024,4.3
28.0,4.5,6.0,3.0,4.0,3.0,1.89,2024,4.1
30.0,4.5,6.0,4.0,4.0,3.0,5.2,2024,1.89
33.0,5.0,6.0,5.0,4.0,3.0,6.8,2024,5.2
37.0,5.0,6.0,4.0,3.0,4.0,9.8,2024,6.8
123.0,4.0,6.0,3.0,2.0,3.0,5.3,2024,9.8
76.0,4.0,10.0,4.0,4.0,5.0,7.7,2024,5.3
37.0,4.6,6.0,5.0,3.0,4.0,4.95,2024,7.7
37.0,4.5,6.0,5.0,3.0,3.0,6.9,2024,4.95
63.0,4.2,5.0,4.0,5.0,7.0,8.2,2024,6.9
45.0,4.5,6.0,5.0,7.0,7.0,7.5,2024,8.2
62.0,4.5,6.0,3.0,3.0,3.0,7.0,2024,7.5
75.0,5.0,5.0,2.0,3.0,2.0,3.65,2024,7.0
56.0,4.0,5.0,5.0,5.0,6.0,7.69,2024,3.65
28.0,4.5,6.0,4.0,3.0,3.0,10.0,2024,7.69
64.0,4.5,6.0,3.0,4.0,4.0,3.6,2024,10.0
65.0,4.5,4.0,3.0,3.0,3.0,6.5,2024,3.6
30.0,4.5,6.0,6.0,6.0,5.0,4.2,2024,6.5
73.0,4.5,6.0,3.0,3.0,3.0,5.8,2024,4.2
38.0,4.5,6.0,3.0,3.0,3.0,1.69,2024,5.8
82.0,4.1,10.0,2.0,3.0,3.0,8.2,2024,1.69
38.0,4.0,35.0,5.0,3.0,4.0,4.5,2024,8.2
45.0,7.0,20.0,4.0,4.0,5.0,9.0,2024,4.5
50.0,3.5,10.0,4.0,3.0,3.0,7.5,2024,9.0
43.0,4.5,6.0,5.0,5.0,3.0,8.5,2024,7.5
100.0,4.5,6.0,3.0,5.0,5.0,5.6,2024,8.5
37.0,6.0,3.0,4.0,3.0,3.0,6.9,2024,5.6
51.0,4.0,6.0,2.0,3.0,3.0,5.62,2024,6.9
18.0,4.5,6.0,3.0,3.0,3.0,3.3,2024,5.62
42.0,4.0,4.0,5.0,4.0,5.0,8.3,2024,3.3
18.0,4.5,6.0,2.0,3.0,3.0,2.45,2024,8.3
126.6,6.65,12.0,3.0,3.0,3.0,5.5,2024,2.45
47.0,4.5,6.0,2.0,3.0,2.0,5.5,2024,5.5
48.0,4.5,6.0,5.0,3.0,4.0,8.2,2024,5.5
51.0,4.5,6.0,1.0,3.0,3.0,4.3,2024,8.2
32.0,3.0,2.5,5.0,3.0,3.0,6.1,2024,4.3
31.0,4.8,4.0,5.0,3.0,3.0,4.95,2024,6.1
52.0,4.5,6.0,4.0,4.0,3.0,4.0,2024,4.95
40.0,4.5,6.0,7.0,4.0,5.0,9.0,2024,4.0
60.0,4.0,7.0,5.0,6.0,5.0,8.8,2024,9.0
89.0,4.5,10.0,2.0,4.0,3.0,4.3,2024,8.8
162.0,6.0,2.0,3.0,2.0,2.0,3.5,2024,4.3
40.0,4.5,6.0,5.0,3.0,3.0,4.2,2024,3.5
35.0,4.0,3.0,5.0,3.0,4.0,4.95,2024,4.2
45.0,4.2,6.0,5.0,4.0,4.0,5.3,2024,4.95
64.0,4.0,10.0,3.0,3.0,2.0,5.7,2024,5.3
62.0,4.5,6.0,3.0,5.0,3.0,7.95,2024,5.7
40.0,4.0,3.0,2.0,2.0,2.0,2.45,2024,7.95
39.0,4.0,12.0,2.0,3.0,2.0,3.4,2024,2.45
48.0,6.0,5.0,3.0,4.0,3.0,4.7,2024,3.4
30.0,4.7,6.0,4.0,3.0,3.0,5.9,2024,4.7
60.0,4.0,7.0,3.0,3.0,3.0,5.2,2024,5.9
67.5,4.5,11.0,4.0,4.0,4.0,8.8,2024,5.2
126.0,7.0,2.0,1.0,2.0,1.0,1.4,2024,8.8
94.0,6.0,4.0,2.0,3.0,3.0,3.75,2024,1.4
44.0,4.5,6.0,4.0,3.0,3.0,9.0,2024,3.75
58.0,4.0,4.0,3.0,4.0,3.0,5.2,2024,9.0
45.8,5.0,3.0,1.0,2.0,2.0,2.59,2024,5.2
39.0,1.0,4.0,3.0,2.0,3.0,3.75,2024,2.59
42.0,4.5,6.0,6.0,5.0,4.0,9.9,2024,3.75
30.0,4.0,6.0,5.0,3.0,3.0,2.55,2024,9.9
71.0,4.2,6.0,3.0,4.0,4.0,4.5,2024,2.55
33.0,4.5,6.0,5.0,4.0,3.0,6.1,2024,4.5
54.0,4.5,6.0,4.0,3.0,3.0,8.99,2024,6.1
40.0,4.5,6.0,3.0,3.0,3.0,4.6,2024,8.99
40.0,4.0,12.0,3.0,3.0,3.0,5.6,2024,4.6
73.0,4.0,8.0,2.0,3.0,1.0,4.5,2024,5.6
140.0,4.5,8.0,3.0,5.0,5.0,7.7,2024,4.5
112.6,4.0,5.0,1.0,2.0,2.0,4.65,2024,7.7
52.0,4.8,15.0,5.0,4.0,3.0,6.3,2024,4.65
42.0,4.0,8.0,2.0,2.0,3.0,3.6,2024,6.3
60.0,5.0,4.0,5.0,3.0,3.0,8.9,2024,3.6
50.0,4.5,6.0,3.0,3.0,3.0,7.9,2024,8.9
49.0,3.6,6.0,3.0,2.0,3.0,4.3,2024,7.9
43.0,4.5,6.0,5.0,3.0,3.0,6.46,2024,4.3
39.0,4.5,3.0,5.0,8.0,3.0,5.9,2024,6.46
75.0,4.5,3.0,3.0,4.0,3.0,8.5,2024,5.9
47.0,4.5,3.0,2.0,2.0,2.0,2.5,2024,8.5
75.0,5.0,6.0,2.0,3.0,3.0,5.65,2024,2.5
68.8,4.3,8.0,3.0,3.0,3.0,9.7,2024,5.65
96.0,4.5,6.0,4.0,8.0,7.0,8.19,2024,9.7
56.0,4.5,6.0,2.0,5.0,2.0,4.3,2024,8.19
61.9,4.0,5.0,3.0,3.0,3.0,7.9,2024,4.3
32.0,3.7,5.0,2.0,2.0,2.0,5.29,2024,7.9
40.0,7.3,4.0,5.0,3.0,3.0,7.7,2024,5.29
38.0,4.5,6.0,5.0,5.0,5.0,7.8,2024,7.7
35.0,5.0,6.0,5.0,3.0,4.0,5.65,2024,7.8
49.0,4.9,3.5,3.0,4.0,3.0,2.9,2024,5.65
81.0,4.5,19.0,4.0,4.0,6.0,8.3,2024,2.9
95.0,5.0,11.5,3.0,4.0,3.0,7.1,2024,8.3
37.0,4.5,6.0,5.0,3.0,4.0,4.95,2024,7.1
72.0,4.5,6.0,2.0,3.0,2.0,3.7,2024,4.95
48.0,4.4,5.0,3.0,4.0,3.0,4.6,2024,3.7
48.0,4.5,6.0,4.0,3.0,3.0,8.5,2024,4.6
33.0,13.0,6.0,3.0,3.0,3.0,7.8,2024,8.5
61.0,4.5,6.0,3.0,4.0,3.0,6.1,2024,7.8
45.0,4.5,6.0,5.0,3.0,4.0,9.5,2024,6.1
92.4,4.5,6.0,3.0,4.0,5.0,8.9,2024,9.5
65.5,5.0,12.0,5.0,6.0,6.0,5.9,2024,8.9
80.0,4.0,6.0,4.0,5.0,5.0,8.95,2024,5.9
75.0,5.0,5.0,2.0,3.0,2.0,3.65,2024,8.95
70.73,4.5,46.0,2.0,2.0,2.0,3.65,2024,3.65
58.0,4.0,5.0,4.0,4.0,4.0,5.85,2024,3.65
22.0,4.5,6.0,5.0,3.0,3.0,5.7,2024,5.85
67.0,4.0,6.0,3.0,3.0,4.0,5.9,2024,5.7
36.0,4.5,3.0,2.0,3.0,3.0,4.68,2024,5.9
46.0,4.5,3.5,6.0,6.0,6.0,7.75,2024,4.68
70.0,5.0,6.0,4.0,5.0,5.0,9.5,2024,7.75
35.0,39.0,25.0,5.0,4.0,4.0,5.69,2024,9.5
57.0,4.5,6.0,3.0,3.0,3.0,2.95,2024,5.69
45.0,4.5,6.0,5.0,3.0,3.0,5.3,2024,2.95
52.0,4.5,5.0,3.0,3.0,3.0,4.19,2024,5.3
97.0,6.0,7.5,3.0,3.0,3.0,7.2,2024,4.19
82.0,5.0,6.0,2.0,2.0,2.0,4.3,2024,7.2
40.0,4.4,6.0,4.0,3.0,3.0,3.8,2024,4.3
43.0,4.3,6.0,4.0,2.0,3.0,3.43,2024,3.8
40.0,4.0,3.0,5.0,4.0,4.0,5.35,2024,3.43
77.0,4.5,4.0,3.0,5.0,4.0,3.3,2024,5.35
75.0,4.0,6.0,2.0,3.0,3.0,6.5,2024,3.3
42.0,4.4,6.0,5.0,3.0,3.0,9.3,2024,6.5
54.0,4.5,4.5,5.0,5.0,3.0,7.5,2024,9.3
211.3,4.5,6.0,3.0,3.0,3.0,9.0,2024,7.5
35.0,3.0,2.5,2.0,2.0,2.0,3.99,2024,9.0
85.9,4.0,16.0,3.0,3.0,3.0,5.1,2024,3.99
37.0,4.5,6.0,4.0,4.0,3.0,7.4,2024,5.1
48.0,4.5,6.0,2.0,3.0,2.0,3.6,2024,7.4
30.0,4.5,6.0,4.0,2.0,3.0,4.75,2024,3.6
54.0,4.1,6.0,6.0,5.0,5.0,8.5,2024,4.75
33.0,4.0,3.3,3.0,3.0,3.0,1.58,2024,8.5
56.0,4.5,6.0,2.0,3.0,2.0,4.2,2024,1.58
35.0,4.5,6.0,5.0,7.0,8.0,7.9,2024,4.2
32.0,3.5,3.0,5.0,3.0,3.0,2.5,2024,7.9
76.0,4.5,6.0,3.0,4.0,3.0,6.1,2024,2.5
56.0,4.0,4.0,4.0,3.0,3.0,4.4,2024,6.1
39.0,3.5,4.0,5.0,4.0,4.0,4.7,2024,4.4
52.0,4.5,3.0,4.0,4.0,4.0,5.35,2024,4.7
66.0,4.5,6.0,3.0,3.0,3.0,2.9,2024,5.35
56.0,5.8,2.5,4.0,3.0,3.0,7.6,2024,2.9
67.5,4.5,8.0,3.0,3.0,3.0,8.8,2024,7.6
54.0,4.0,4.0,3.0,3.0,4.0,7.5,2024,8.8
70.0,6.1,3.5,3.0,3.0,3.0,6.5,2024,7.5
62.0,4.5,6.0,5.0,3.0,3.0,3.98,2024,6.5
122.2,4.5,6.0,3.0,3.0,3.0,2.3,2024,3.98
75.0,5.0,16.0,3.0,3.0,4.0,8.2,2024,2.3
45.0,5.0,3.0,4.0,4.0,4.0,6.5,2024,8.2
42.4,8.0,6.0,4.0,3.0,3.0,6.25,2024,6.5
75.0,5.0,3.5,2.0,3.0,2.0,3.8,2024,6.25
35.0,4.0,3.0,3.0,3.0,3.0,1.9,2024,3.8
68.0,4.5,6.0,5.0,6.0,4.0,9.2,2024,1.9
43.0,4.0,6.0,2.0,3.0,3.0,3.28,2024,9.2
42.0,4.5,6.0,4.0,4.0,3.0,6.9,2024,3.28
86.9,4.85,2.0,3.0,3.0,2.0,3.48,2024,6.9
52.0,4.5,6.0,5.0,3.0,3.0,8.0,2024,3.48
38.0,4.5,6.0,5.0,3.0,4.0,6.9,2024,8.0
66.0,6.2,7.0,5.0,3.0,3.0,10.0,2024,6.9
164.0,4.5,5.0,1.0,3.0,1.0,3.5,2024,10.0
23.0,4.5,6.0,4.0,3.0,3.0,5.05,2024,3.5
80.0,4.0,12.0,3.0,3.0,4.0,6.0,2024,5.05
74.0,4.02,8.0,4.0,7.0,4.0,5.85,2024,6.0
30.0,3.7,20.0,5.0,3.0,4.0,5.2,2024,5.85
250.0,10.0,10.0,3.0,3.0,2.0,4.0,2024,5.2
35.0,3.5,6.0,5.0,4.0,4.0,4.65,2024,4.0
70.0,4.5,10.0,4.0,3.0,3.0,5.9,2024,4.65
75.0,4.5,5.0,2.0,3.0,2.0,3.65,2024,5.9
56.0,4.5,5.0,5.0,4.0,5.0,7.8,2024,3.65
55.0,4.5,6.0,4.0,4.0,3.0,9.4,2024,7.8
48.0,4.0,10.0,2.0,2.0,2.0,3.95,2024,9.4
41.0,4.5,6.0,4.0,3.0,3.0,4.5,2024,3.95
100.0,5.0,10.0,3.0,4.0,3.0,5.5,2024,4.5
15.0,3.5,3.0,2.0,1.0,1.0,1.8,2024,5.5
40.0,4.0,4.0,7.0,5.0,6.0,9.2,2024,1.8
38.0,4.5,6.0,4.0,3.0,3.0,4.8,2024,9.2
40.0,4.5,6.0,5.0,5.0,6.0,9.9,2024,4.8
60.0,4.5,6.0,3.0,4.0,5.0,3.95,2024,9.9
89.0,4.5,8.0,2.0,3.0,2.0,5.0,2024,3.95
75.0,5.0,13.0,2.0,3.0,2.0,1.5,2024,5.0
44.0,3.8,3.0,5.0,6.0,4.0,3.87,2024,1.5
66.0,5.0,5.0,2.0,3.0,3.0,3.4,2024,3.87
80.0,4.5,6.0,3.0,3.0,3.0,3.1,2024,3.4
52.0,12.0,12.0,5.0,5.0,6.0,5.99,2024,3.1
72.4,4.5,14.0,3.0,3.0,3.0,8.7,2024,5.99
30.0,4.5,6.0,4.0,2.0,3.0,3.7,2024,8.7
35.0,4.5,6.0,4.0,3.0,4.0,6.15,2024,3.7
40.0,4.5,6.0,4.0,4.0,3.0,7.6,2024,6.15
40.0,4.5,6.0,4.0,3.0,2.0,7.3,2024,7.6
94.9,4.5,6.0,2.0,4.0,5.0,4.8,2024,7.3
40.0,8.0,4.0,1.0,2.0,2.0,3.25,2024,4.8
61.0,4.0,6.0,1.0,2.0,2.0,3.0,2024,3.25
54.0,4.5,6.0,4.0,4.0,3.0,7.0,2024,3.0
35.0,4.5,6.0,5.0,4.0,4.0,6.1,2024,7.0
37.0,3.7,3.0,4.0,3.0,3.0,1.65,2024,6.1
54.0,4.5,6.0,4.0,4.0,3.0,7.0,2024,1.65
63.0,4.5,6.0,3.0,3.0,3.0,4.1,2024,7.0
50.6,4.5,6.0,3.0,4.0,4.0,4.9,2024,4.1
81.0,4.5,12.0,3.0,4.0,3.0,7.8,2024,4.9
31.0,5.0,6.0,5.0,3.0,3.0,7.2,2024,7.8
150.0,5.0,8.0,3.0,3.0,3.0,6.5,2024,7.2
53.4,4.5,6.0,2.0,3.0,2.0,4.55,2024,6.5
74.0,4.5,6.0,2.0,2.0,2.0,5.8,2024,4.55
55.0,4.0,6.0,4.0,4.0,4.0,6.3,2024,5.8
32.0,4.0,6.0,5.0,3.0,3.0,5.18,2024,6.3
75.0,4.5,6.0,1.0,2.0,2.0,2.75,2024,5.18
115.0,4.5,6.0,2.0,3.0,2.0,8.99,2024,2.75
59.0,4.0,2.5,2.0,2.0,1.0,2.65,2024,8.99
36.0,4.0,6.0,5.0,5.0,3.0,7.0,2024,2.65
90.0,8.0,8.0,2.0,3.0,2.0,2.38,2024,7.0
100.0,6.0,6.0,2.0,3.0,2.0,2.4,2024,2.38
100.0,4.5,8.0,2.0,3.0,2.0,2.39,2024,2.4
44.0,4.5,6.0,6.0,4.0,3.0,5.95,2024,2.39
40.0,4.5,6.0,3.0,3.0,3.0,6.3,2024,5.95
40.0,4.5,8.0,1.0,2.0,2.0,1.38,2024,6.3
76.0,4.0,8.0,3.0,4.0,4.0,3.6,2024,1.38
99.0,5.0,18.0,3.0,3.0,3.0,7.2,2024,3.6
75.6,4.2,6.0,4.0,5.0,5.0,7.25,2024,7.2
46.0,6.0,2.5,1.0,2.0,1.0,1.58,2024,7.25
71.0,4.5,6.0,2.0,3.0,2.0,3.2,2024,1.58
46.0,3.8,3.0,5.0,6.0,4.0,4.28,2024,3.2
49.0,3.0,3.0,7.0,5.0,6.0,8.0,2024,4.28
67.0,4.0,6.0,3.0,4.0,5.0,6.29,2024,8.0
81.0,4.5,6.0,4.0,3.0,3.0,7.9,2024,6.29
60.5,6.8,8.0,4.0,4.0,5.0,10.0,2024,7.9
40.8,4.5,6.0,3.0,4.0,4.0,7.0,2024,10.0
106.8,4.5,16.0,2.0,3.0,3.0,5.9,2024,7.0
200.0,4.5,6.0,3.0,3.0,3.0,7.9,2024,5.9
60.0,4.0,6.0,3.0,4.0,5.0,3.7,2024,7.9
53.0,4.05,5.0,2.0,2.0,2.0,4.86,2024,3.7
35.0,4.5,6.0,4.0,3.0,3.0,5.0,2024,4.86
90.0,4.5,13.0,3.0,3.0,4.0,8.85,2024,5.0
100.0,4.5,6.0,3.0,3.0,3.0,5.95,2024,8.85
92.0,4.5,6.0,1.0,2.0,1.0,5.9,2024,5.95
100.0,4.5,6.0,5.0,4.0,4.0,9.5,2024,5.9
79.0,4.5,7.5,3.0,6.0,4.0,5.65,2024,9.5
65.0,4.5,6.0,3.0,4.0,4.0,7.5,2024,5.65
75.0,4.0,5.0,2.0,3.0,3.0,6.5,2024,7.5
45.0,6.7,4.0,3.0,3.0,3.0,3.45,2024,6.5
16.0,4.0,2.0,2.0,2.0,1.0,1.55,2024,3.45
34.0,4.0,4.5,6.0,4.0,5.0,4.95,2024,1.55
44.0,3.6,6.0,3.0,3.0,3.0,8.2,2024,4.95
60.0,4.5,5.5,2.0,3.0,3.0,4.8,2024,8.2
38.0,4.5,6.0,4.0,3.0,3.0,5.35,2024,4.8
45.0,4.5,6.0,5.0,3.0,3.0,5.5,2024,5.35
28.2,4.5,6.0,2.0,2.0,2.0,3.85,2024,5.5
40.0,4.5,6.0,2.0,2.0,2.0,3.65,2024,3.85
65.0,8.0,3.5,3.0,3.0,3.0,5.5,2024,3.65
50.0,4.3,6.0,2.0,3.0,2.0,5.5,2024,5.5
56.0,4.0,4.0,2.0,3.0,2.0,3.1,2024,5.5
50.0,11.0,6.0,3.0,2.0,2.0,7.2,2024,3.1
31.2,4.5,6.0,4.0,3.0,4.0,3.9,2024,7.2
32.0,4.5,6.0,5.0,3.0,4.0,4.2,2024,3.9
43.0,4.5,6.0,5.0,5.0,5.0,7.0,2024,4.2
40.0,4.0,6.0,2.0,2.0,2.0,3.35,2024,7.0
40.0,4.5,6.0,4.0,3.0,3.0,5.0,2024,3.35
42.0,4.5,6.0,5.0,6.0,3.0,5.2,2024,5.0
90.0,4.5,6.0,5.0,5.0,3.0,8.6,2024,5.2
56.0,4.0,6.0,4.0,3.0,3.0,3.7,2024,8.6
56.0,4.0,6.0,4.0,3.0,3.0,3.65,2024,3.7
60.0,4.7,6.0,3.0,4.0,5.0,6.8,2024,3.65
140.0,7.0,12.0,3.0,4.0,3.0,7.0,2024,6.8
46.0,4.2,3.0,4.0,4.0,3.0,6.8,2024,7.0
46.0,5.0,3.0,3.0,3.0,3.0,3.25,2024,6.8
56.0,4.5,10.0,3.0,4.0,3.0,6.1,2024,3.25
35.0,4.5,6.0,5.0,3.0,3.0,7.0,2024,6.1
32.0,4.5,4.5,2.0,2.0,2.0,5.55,2024,7.0
50.0,4.5,6.0,5.0,3.0,3.0,9.8,2024,5.55
51.0,3.7,6.0,3.0,2.0,2.0,5.7,2024,9.8
28.0,4.0,3.0,2.0,2.0,2.0,2.6,2024,5.7
99.0,5.0,5.0,1.0,2.0,2.0,2.75,2024,2.6
45.0,4.5,6.0,7.0,4.0,3.0,8.6,2024,2.75
110.0,6.0,6.0,3.0,5.0,4.0,8.1,2024,8.6
42.0,4.5,6.0,4.0,3.0,3.0,8.0,2024,8.1
125.0,4.5,8.0,2.0,3.0,2.0,1.85,2024,8.0
40.0,46.0,3.0,5.0,6.0,4.0,5.4,2024,1.85
89.0,5.0,5.5,4.0,4.0,2.0,9.2,2024,5.4
55.3,5.0,7.0,5.0,8.0,5.0,10.0,2024,9.2
35.0,5.0,5.0,2.0,2.0,2.0,4.0,2024,10.0
44.0,4.5,6.0,2.0,2.0,2.0,3.6,2024,4.0
40.0,7.3,6.0,5.0,3.0,4.0,7.7,2024,3.6
50.0,5.0,6.0,3.0,3.0,4.0,4.1,2024,7.7
82.0,4.1,6.0,2.0,3.0,3.0,9.0,2024,4.1
80.0,6.0,11.0,5.0,5.0,5.0,9.6,2024,9.0
43.0,4.5,6.0,5.0,4.0,3.0,8.0,2024,9.6
42.0,3.6,5.0,2.0,2.0,2.0,3.2,2024,8.0
250.0,4.5,6.0,2.0,3.0,3.0,6.1,2024,3.2
36.0,4.5,6.0,3.0,4.0,3.0,2.5,2024,6.1
48.0,4.5,3.0,4.0,4.0,3.0,8.0,2024,2.5
65.0,4.5,4.0,1.0,3.0,2.0,1.55,2024,8.0
79.2,4.5,6.0,2.0,2.0,2.0,1.75,2024,1.55
34.0,3.4,3.0,4.0,3.0,3.0,5.33,2024,1.75
72.0,4.0,6.0,4.0,4.0,5.0,9.7,2024,5.33
49.0,4.5,6.0,4.0,4.0,4.0,6.3,2024,9.7
30.0,3.5,6.0,5.0,3.0,3.0,7.0,2024,6.3
80.0,6.0,11.0,5.0,5.0,7.0,9.6,2024,7.0
45.0,4.5,6.0,4.0,4.0,3.0,6.7,2024,9.6
